股票代码,股票名称,市场板块,所属级别,形态名称,形态英文,信号方向,出现日期,信号强度,放量倍数,现价,涨跌幅%,近一年涨停次数,多级别共振
603078,江化微,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,86.1,0.91,36.37,29.89,11,否
688202,美迪西,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.62,95.1,29.88,0,是
300440,运达科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.04,19,29.87,0,否
603696,安记食品,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,3.17,13.44,29.86,18,否
300990,同飞股份,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.51,105.07,29.72,1,否
300071,福石控股,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.9,4.54,29.71,4,是
300725,药石科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,2.45,47.5,29.71,0,是
688011,新光光电,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.5,81.15,29.63,0,是
301449,天溯计量,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.86,40.22,29.49,2,是
301373,凌玮科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,99.4,0.9,95.22,29.46,4,是
002876,三利谱,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.6,35.21,29.35,4,是
300138,晨光生物,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.91,11.64,29.33,0,是
300359,全通教育,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,4.36,4.41,29.33,1,是
603175,超颖电子,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.25,95.69,29.31,7,是
300333,兆日科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-29,100,0.86,8.87,29.3,2,是
300333,兆日科技,创业,周线,启明星,Morning Star,看涨,2026-07-29,100,0.86,8.87,29.3,2,是
300434,金石亚药,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.75,12.78,29.22,1,是
002612,朗姿股份,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,4.81,14.79,29.17,3,否
001378,德冠新材,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.58,21.31,29.15,3,是
300039,上海凯宝,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.65,5.5,29.11,0,是
301377,鼎泰高科,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.22,451.84,29.06,3,是
688583,思看科技,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,93.1,0.68,92.68,29.06,1,否
603936,博敏电子,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,92.8,0.88,15.93,28.99,12,否
301393,昊帆生物,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.77,68.2,28.97,0,是
300920,润阳科技,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.33,34.8,28.94,0,是
300700,岱勒新材,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.3,18.05,28.93,0,否
300480,光力科技,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.87,42.68,28.86,2,否
688011,新光光电,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.5,80.66,28.85,0,是
300677,英科医疗,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.04,50.45,28.8,0,是
688131,皓元医药,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.72,100.08,28.77,0,是
002636,金安国纪,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,93.1,1.34,65.4,28.66,23,否
688545,兴福电子,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,94.9,1.38,85.7,28.64,3,否
002655,共达电声,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,91.1,0.85,29.38,28.58,9,否
301123,奕东电子,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,98.7,0.86,73.98,28.53,7,是
600673,东阳光,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.4,36.45,28.53,13,是
603713,密尔克卫,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,3.27,71.17,28.42,3,否
300429,强力新材,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.38,17.72,28.41,0,是
600475,华光环能,上证,周线,启明星,Morning Star,看涨,2026-07-31,100,1.11,16,28.31,13,是
002522,浙江众成,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.34,7.97,28.14,7,是
300929,华骐环保,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,3.07,13.5,28.08,1,否
300058,蓝色光标,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,0.95,14.35,28.01,5,否
002317,众生药业,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-05-29,100,1.37,23.54,28,9,是
300943,春晖智控,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.1,28.07,27.94,2,是
001270,铖昌科技,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.24,118.38,27.9,2,是
300749,顶固集创,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.07,26.85,27.86,4,是
300169,天晟新材,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,3.55,5.51,27.84,1,是
301108,洁雅股份,创业,周线,启明星,Morning Star,看涨,2026-07-31,100,2.62,35.6,27.83,0,否
600961,株冶集团,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.09,32.39,27.82,8,否
600661,昂立教育,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.58,8.83,27.79,1,是
688403,汇成股份,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,79,1.09,25.25,27.72,1,否
300378,鼎捷数智,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.43,33.72,27.68,0,否
300378,鼎捷数智,创业,周线,启明星,Morning Star,看涨,2026-07-31,100,1.43,33.72,27.68,0,否
301169,零点有数,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.71,55.68,27.68,0,是
601857,中国石油,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.31,11.08,27.65,2,是
300576,容大感光,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.36,31.99,27.6,0,是
600436,片仔癀,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,4.35,139.44,27.6,1,是
301205,联特科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.29,281.88,27.55,4,否
000729,燕京啤酒,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,99.5,1.57,12.92,27.54,0,否
600489,中金黄金,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,95.7,1.42,23.01,27.48,5,否
000831,中国稀土,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,97.2,0.54,60.95,27.46,6,否
603871,嘉友国际,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.19,13.01,27.42,2,是
000012,南 玻Ａ,深证,月线,启明星,Morning Star,看涨,2026-06-30,100,4.4,5.16,27.41,6,是
301201,诚达药业,创业,周线,启明星,Morning Star,看涨,2026-08-07,100,0.97,35.34,27.4,2,是
688655,迅捷兴,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.79,38.66,27.38,3,是
301328,维峰电子,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.82,71.2,27.35,0,否
603004,鼎龙科技,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.02,24.09,27.33,3,是
300333,兆日科技,创业,月线,启明星,Morning Star,看涨,2026-08-14,100,0.17,11.28,27.17,2,是
301128,强瑞技术,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,94.2,0.94,114.33,26.96,3,否
301234,五洲医疗,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,3.61,83.62,26.91,5,是
000893,亚钾国际,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.76,51.86,26.83,0,否
688488,艾迪药业,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.4,17.54,26.83,1,否
600353,旭光电子,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,96.5,1.1,28.03,26.78,16,是
600396,华电辽能,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-24,100,1.35,14.77,26.78,28,否
603260,合盛硅业,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,3.51,48.26,26.77,4,是
600546,山煤国际,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-04-30,100,1.25,14.06,26.67,2,是
300868,杰美特,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,98.9,0.92,87.84,26.66,3,是
002222,福晶科技,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.02,62.07,26.6,9,是
688356,键凯科技,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.84,82.2,26.6,0,是
300303,聚飞光电,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.75,11.06,26.54,2,是
300861,美畅股份,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,3.35,25.19,26.52,2,否
300901,中胤时尚,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.97,15.44,26.45,0,是
603939,益丰药房,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.63,22.73,26.42,1,是
603721,中广天择,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-04-30,100,0.41,24.63,26.37,2,是
688323,瑞华泰,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,95.4,1.17,28.75,26.37,7,否
600630,龙头股份,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.71,9.74,26.33,1,是
301148,嘉戎技术,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,89.6,0.4,54.29,26.26,4,否
688004,博汇科技,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.13,22.98,26.26,0,是
002388,新亚制程,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.29,5.87,26.24,6,否
002584,西陇科学,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.57,9.48,26.23,7,否
688615,合合信息,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.56,114.88,26.21,0,否
688615,合合信息,科创,周线,启明星,Morning Star,看涨,2026-07-31,100,1.56,114.88,26.21,0,否
300492,华图山鼎,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,3.43,26.25,26.2,0,否
688678,福立旺,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.98,19.19,26.17,0,是
688678,福立旺,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,0.98,19.19,26.17,0,是
002225,濮耐股份,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.55,4.73,26.13,2,是
002741,光华科技,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.88,26.3,26.08,9,否
002003,伟星股份,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.76,10.61,26.01,0,否
300548,长芯博创,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,98.8,1.15,177.04,26.01,1,是
600881,亚泰集团,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,4.21,2.18,26.01,11,是
300972,万辰集团,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.24,218.5,26,1,是
600415,小商品城,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.59,12.8,25.98,1,是
301161,唯万密封,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.57,38.61,25.93,0,是
688167,炬光科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.66,220.9,25.91,5,是
300561,汇金科技,创业,月线,启明星,Morning Star,看涨,2026-04-30,100,0.58,17.06,25.9,6,否
301602,超研股份,创业,月线,启明星,Morning Star,看涨,2026-08-14,100,0.95,18.9,25.83,1,是
605196,华通线缆,上证,周线,启明星,Morning Star,看涨,2026-07-24,100,2.21,29.62,25.83,10,否
688150,莱特光电,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.99,42.83,25.82,0,是
002963,豪尔赛,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.62,21.06,25.81,10,是
300525,博思软件,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.04,9.36,25.81,0,是
000571,新大洲A,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.73,7.37,25.77,12,是
000571,新大洲A,深证,周线,启明星,Morning Star,看涨,2026-08-07,100,1.73,7.37,25.77,12,是
603979,金诚信,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.43,74.24,25.77,2,是
301509,金凯生科,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.59,33.8,25.74,0,是
000722,湖南发展,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-17,100,0.9,13.83,25.73,7,是
688183,生益电子,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.75,118.78,25.69,2,否
601231,环旭电子,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.92,27.61,25.67,13,否
300525,博思软件,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.15,9.36,25.64,0,是
300715,凯伦股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.96,13.89,25.59,1,否
688238,和元生物,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,1.51,6.93,25.54,0,否
000503,国新健康,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.04,7.72,25.53,3,是
603399,永杉锂业,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,3.99,22.48,25.52,10,否
002169,智光电气,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-05-29,100,1.52,16.43,25.42,7,否
300964,本川智能,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.98,59.18,25.41,3,是
301026,浩通科技,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.41,21.85,25.36,1,是
600172,黄河旋风,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,86.8,0.92,12.18,25.31,27,否
301209,联合化学,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.76,49.48,25.27,1,是
000725,京东方Ａ,深证,月线,启明星,Morning Star,看涨,2026-05-29,100,3.31,5.11,25.25,4,是
688617,惠泰医疗,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.4,227.4,25.25,0,否
300062,中能电气,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-24,100,1.78,6.8,25.23,4,否
688502,茂莱光学,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.96,397.5,25.2,1,是
300097,智云股份,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1,9.41,25.13,0,否
600487,亨通光电,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,94.9,1.49,59.52,25.02,10,否
688635,长进光子,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.72,262.53,25.01,2,是
000620,盈新发展,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2,3.5,25,28,是
301381,赛维时代,创业,月线,启明星,Morning Star,看涨,2026-07-31,100,2.08,23.05,25,0,否
600579,中化装备,上证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1,8.26,24.96,5,是
002980,华盛昌,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,79.3,0.68,82.79,24.95,22,否
688352,颀中科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.02,17.38,24.95,1,否
688388,嘉元科技,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.1,28.8,24.95,1,否
688388,嘉元科技,科创,周线,启明星,Morning Star,看涨,2026-08-07,100,1.1,28.8,24.95,1,否
002973,侨银股份,深证,周线,启明星,Morning Star,看涨,2026-08-07,100,2.4,11.22,24.94,3,是
002900,哈三联,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.6,11.46,24.84,9,是
688600,皖仪科技,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.84,33.28,24.83,1,否
688046,药康生物,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,1.26,24.2,24.81,1,是
601869,长飞光纤,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,80.5,0.94,338.69,24.75,27,否
002796,世嘉科技,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,96.7,0.97,30.35,24.74,20,否
301040,中环海陆,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,0.31,28,24.67,1,是
300852,四会富仕,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.22,45.6,24.59,2,否
688337,普源精电,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.56,74.93,24.59,0,是
300648,星云股份,创业,周线,启明星,Morning Star,看涨,2026-08-07,100,1.29,40.3,24.57,0,否
002891,中宠股份,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.94,33.28,24.55,2,是
000503,国新健康,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.73,7.72,24.52,3,是
301603,乔锋智能,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.75,125.23,24.52,1,否
300746,汉嘉数智,创业,月线,启明星,Morning Star,看涨,2026-07-31,100,0.95,13.46,24.51,0,否
603918,金桥信息,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,4.02,11.38,24.51,2,否
301312,智立方,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.21,69.07,24.5,3,是
688068,热景生物,科创,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.19,107.8,24.48,1,是
688503,聚和材料,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.16,75.89,24.45,1,是
300454,深信服,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.35,119.71,24.44,2,是
300935,盈建科,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-08-14,100,1.72,31.47,24.44,1,是
002938,鹏鼎控股,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,98.9,0.75,101.41,24.43,10,否
300145,南方泵业,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,2.23,5.45,24.43,1,是
688308,欧科亿,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.09,102.56,24.33,1,是
300063,天龙集团,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.21,9.1,24.32,4,否
688233,神工股份,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,91.9,1.45,116.15,24.32,4,否
688727,恒坤新材,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,88.3,1.06,47.6,24.28,1,否
000948,南天信息,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,5.49,15.78,24.25,2,是
002916,深南电路,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,98.9,0.95,382.63,24.23,13,否
603533,掌阅科技,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.35,22.26,24.22,12,否
605589,圣泉集团,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,91.5,0.97,42.38,24.21,9,否
301393,昊帆生物,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.31,65.67,24.19,0,是
000426,兴业银锡,深证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.31,39.48,24.15,7,是
300666,江丰电子,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,91.3,1.23,252.54,24.15,2,否
301150,中一科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.36,40.91,24.04,3,否
002657,中科金财,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,0.9,21.83,24.03,6,是
300566,激智科技,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,1.17,26.95,24.02,1,是
688257,新锐股份,科创,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,88.8,1.49,63,24.02,0,否
300937,药易购,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,2.04,23.92,24,3,是
600629,华建集团,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.63,14.63,23.98,21,否
300200,高盟新材,创业,月线,看涨吞没,Bullish Engulfing,看涨,2026-06-30,100,0.94,11.49,23.95,1,否
300909,汇创达,创业,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,100,0.91,50.15,23.95,0,是
603256,宏和科技,上证,周线,看涨吞没,Bullish Engulfing,看涨,2026-08-07,89.6,1.49,158.8,23.94,30,否
000506,招金黄金,深证,月线,看涨吞没,Bullish Engulfing,看涨,2026-07-31,100,1.94,14.52,23.89,20,是
